date;time;Radiação,Global[W/m2];P_Tracker1;P_Tracker2;P_Tracker3;P_Tracker4;Ptotal
07/05/2023;06:19:00;61.388988;1227.77976;1166.390772;1289.168748;1411.946724;5095.286004
07/05/2023;06:20:00;63.24882;1264.9764;1201.72758;1328.22522;1454.72286;5249.65206
07/05/2023;06:21:00;72.956816;1459.13632;1386.179504;1532.093136;1678.006768;6055.415728
07/05/2023;06:22:00;79.132152;1582.64304;1503.510888;1661.775192;1820.039496;6567.968616
07/05/2023;06:23:00;81.563968;1631.27936;1549.715392;1712.843328;1875.971264;6769.809344
07/05/2023;06:24:00;84.396584;1687.93168;1603.535096;1772.328264;1941.121432;7004.916472
07/05/2023;06:25:00;87.554568;1751.09136;1663.536792;1838.645928;2013.755064;7267.029144
07/05/2023;06:26:00;90.669344;1813.38688;1722.717536;1904.056224;2085.394912;7525.555552
07/05/2023;06:27:00;93.309752;1866.19504;1772.885288;1959.504792;2146.124296;7744.709416
07/05/2023;06:28:00;95.735432;1914.70864;1818.973208;2010.444072;2201.914936;7946.040856
07/05/2023;06:29:00;98.636512;1972.73024;1874.093728;2071.366752;2268.639776;8186.830496
07/05/2023;06:30:00;101.64548;2032.9096;1931.26412;2134.55508;2337.84604;8436.57484
07/05/2023;06:31:00;104.8263;2096.526;1991.6997;2201.3523;2411.0049;8700.5829
07/05/2023;06:32:00;108.09502;2161.9004;2053.80538;2269.99542;2486.18546;8971.88666
07/05/2023;06:33:00;111.23828;2224.7656;2113.52732;2336.00388;2558.48044;9232.77724
07/05/2023;06:34:00;114.54694;2290.9388;2176.39186;2405.48574;2634.57962;9507.39602
07/05/2023;06:35:00;117.7031;2354.062;2236.3589;2471.7651;2707.1713;9769.3573
07/05/2023;06:36:00;120.41448;2408.2896;2287.87512;2528.70408;2769.53304;9994.40184
07/05/2023;06:37:00;123.40288;2468.0576;2344.65472;2591.46048;2838.26624;10242.43904
07/05/2023;06:38:00;126.83506;2536.7012;2409.86614;2663.53626;2917.20638;10527.30998
07/05/2023;06:39:00;129.86734;2597.3468;2467.47946;2727.21414;2986.94882;10778.98922
07/05/2023;06:40:00;133.07446;2661.4892;2528.41474;2794.56366;3060.71258;11045.18018
07/05/2023;06:41:00;136.27856;2725.5712;2589.29264;2861.84976;3134.40688;11311.12048
07/05/2023;06:42:00;139.39614;2787.9228;2648.52666;2927.31894;3206.11122;11569.87962
07/05/2023;06:43:00;142.54994;2850.9988;2708.44886;2993.54874;3278.64862;11831.64502
07/05/2023;06:44:00;145.20556;2904.1112;2758.90564;3049.31676;3339.72788;12052.06148
07/05/2023;06:45:00;148.03742;2960.7484;2812.71098;3108.78582;3404.86066;12287.10586
07/05/2023;06:46:00;151.02244;3020.4488;2869.42636;3171.47124;3473.51612;12534.86252
07/05/2023;06:47:00;153.45028;3069.0056;2915.55532;3222.45588;3529.35644;12736.37324
07/05/2023;06:48:00;156.22958;3124.5916;2968.36202;3280.82118;3593.28034;12967.05514
07/05/2023;06:49:00;159.29516;3185.9032;3026.60804;3345.19836;3663.78868;13221.49828
07/05/2023;06:50:00;162.329;3246.58;3084.251;3408.909;3733.567;13473.307
07/05/2023;06:51:00;165.82482;3316.4964;3150.67158;3482.32122;3813.97086;13763.46006
07/05/2023;06:52:00;169.20164;3384.0328;3214.83116;3553.23444;3891.63772;14043.73612
07/05/2023;06:53:00;172.2127;3444.254;3272.0413;3616.4667;3960.8921;14293.6541
07/05/2023;06:54:00;175.35926;3507.1852;3331.82594;3682.54446;4033.26298;14554.81858
07/05/2023;06:55:00;178.47466;3569.4932;3391.01854;3747.96786;4104.91718;14813.39678
07/05/2023;06:56:00;181.54638;3630.9276;3449.38122;3812.47398;4175.56674;15068.34954
07/05/2023;06:57:00;184.53126;3690.6252;3506.09394;3875.15646;4244.21898;15316.09458
07/05/2023;06:58:00;187.61396;3752.2792;3564.66524;3939.89316;4315.12108;15571.95868
07/05/2023;06:59:00;190.34816;3806.9632;3616.61504;3997.31136;4378.00768;15798.89728
07/05/2023;07:00:00;194.25776;3885.1552;3690.89744;4079.41296;4467.92848;16123.39408
07/05/2023;07:01:00;197.8297;3956.594;3758.7643;4154.4237;4550.0831;16419.8651
07/05/2023;07:02:00;199.80854;3996.1708;3796.36226;4195.97934;4595.59642;16584.10882
07/05/2023;07:03:00;202.90838;4058.1676;3855.25922;4261.07598;4666.89274;16841.39554
07/05/2023;07:04:00;206.01238;4120.2476;3914.23522;4326.25998;4738.28474;17099.02754
07/05/2023;07:05:00;209.11956;4182.3912;3973.27164;4391.51076;4809.74988;17356.92348
07/05/2023;07:06:00;212.68438;4253.6876;4041.00322;4466.37198;4891.74074;17652.80354
07/05/2023;07:07:00;211.9386;4238.772;4026.8334;4450.7106;4874.5878;17590.9038
07/05/2023;07:08:00;189.05434;3781.0868;3592.03246;3970.14114;4348.24982;15691.51022
07/05/2023;07:09:00;184.6502;3693.004;3508.3538;3877.6542;4246.9546;15325.9666
07/05/2023;07:10:00;222.39678;4447.9356;4225.53882;4670.33238;5115.12594;18458.93274
07/05/2023;07:11:00;229.85652;4597.1304;4367.27388;4826.98692;5286.69996;19078.09116
07/05/2023;07:12:00;233.52132;4670.4264;4436.90508;4903.94772;5370.99036;19382.26956
07/05/2023;07:13:00;233.62374;4672.4748;4438.85106;4906.09854;5373.34602;19390.77042
07/05/2023;07:14:00;226.38274;4527.6548;4301.27206;4754.03754;5206.80302;18789.76742
07/05/2023;07:15:00;227.6529;4553.058;4325.4051;4780.7109;5236.0167;18895.1907
07/05/2023;07:16:00;248.07226;4961.4452;4713.37294;5209.51746;5705.66198;20589.99758
07/05/2023;07:17:00;251.33912;5026.7824;4775.44328;5278.12152;5780.79976;20861.14696
07/05/2023;07:18:00;255.57386;5111.4772;4855.90334;5367.05106;5878.19878;21212.63038
07/05/2023;07:19:00;258.85724;5177.1448;4918.28756;5436.00204;5953.71652;21485.15092
07/05/2023;07:20:00;262.46926;5249.3852;4986.91594;5511.85446;6036.79298;21784.94858
07/05/2023;07:21:00;265.86216;5317.2432;5051.38104;5583.10536;6114.82968;22066.55928
07/05/2023;07:22:00;270.1348;5402.696;5132.5612;5672.8308;6213.1004;22421.1884
07/05/2023;07:23:00;274.10318;5482.0636;5207.96042;5756.16678;6304.37314;22750.56394
07/05/2023;07:24:00;277.80308;5556.0616;5278.25852;5833.86468;6389.47084;23057.65564
07/05/2023;07:25:00;281.00396;5620.0792;5339.07524;5901.08316;6463.09108;23323.32868
07/05/2023;07:26:00;285.15966;5703.1932;5418.03354;5988.35286;6558.67218;23668.25178
07/05/2023;07:27:00;289.08718;5781.7436;5492.65642;6070.83078;6649.00514;23994.23594
07/05/2023;07:28:00;293.16488;5863.2976;5570.13272;6156.46248;6742.79224;24332.68504
07/05/2023;07:29:00;296.8865;5937.73;5640.8435;6234.6165;6828.3895;24641.5795
07/05/2023;07:30:00;301.33088;6026.6176;5725.28672;6327.94848;6930.61024;25010.46304
07/05/2023;07:31:00;306.41958;6128.3916;5821.97202;6434.81118;7047.65034;25432.82514
07/05/2023;07:32:00;310.63166;6212.6332;5902.00154;6523.26486;7144.52818;25782.42778
07/05/2023;07:33:00;314.38312;6287.6624;5973.27928;6602.04552;7230.81176;26093.79896
07/05/2023;07:34:00;317.71322;6354.2644;6036.55118;6671.97762;7307.40406;26370.19726
07/05/2023;07:35:00;320.33994;6406.7988;6086.45886;6727.13874;7367.81862;26588.21502
07/05/2023;07:36:00;323.52658;6470.5316;6147.00502;6794.05818;7441.11134;26852.70614
07/05/2023;07:37:00;327.92044;6558.4088;6230.48836;6886.32924;7542.17012;27217.39652
07/05/2023;07:38:00;330.86902;6617.3804;6286.51138;6948.24942;7609.98746;27462.12866
07/05/2023;07:39:00;332.45658;6649.1316;6316.67502;6981.58818;7646.50134;27593.89614
07/05/2023;07:40:00;331.94332;6638.8664;6306.92308;6970.80972;7634.69636;27551.29556
07/05/2023;07:41:00;332.86264;6657.2528;6324.39016;6990.11544;7655.84072;27627.59912
07/05/2023;07:42:00;334.42432;6688.4864;6354.06208;7022.91072;7691.75936;27757.21856
07/05/2023;07:43:00;338.08696;6761.7392;6423.65224;7099.82616;7776.00008;28061.21768
07/05/2023;07:44:00;342.22876;6844.5752;6502.34644;7186.80396;7871.26148;28404.98708
07/05/2023;07:45:00;345.88228;6917.6456;6571.76332;7263.52788;7955.29244;28708.22924
07/05/2023;07:46:00;346.75084;6935.0168;6588.26596;7281.76764;7975.26932;28780.31972
07/05/2023;07:47:00;351.3784;7027.568;6676.1896;7378.9464;8081.7032;29164.4072
07/05/2023;07:48:00;356.91504;7138.3008;6781.38576;7495.21584;8209.04592;29623.94832
07/05/2023;07:49:00;361.47304;7229.4608;6867.98776;7590.93384;8313.87992;30002.26232
07/05/2023;07:50:00;363.67428;7273.4856;6909.81132;7637.15988;8364.50844;30184.96524
07/05/2023;07:51:00;366.787;7335.74;6968.953;7702.527;8436.101;30443.321
07/05/2023;07:52:00;369.95864;7399.1728;7029.21416;7769.13144;8509.04872;30706.56712
07/05/2023;07:53:00;372.47048;7449.4096;7076.93912;7821.88008;8566.82104;30915.04984
07/05/2023;07:54:00;375.9626;7519.252;7143.2894;7895.2146;8647.1398;31204.8958
07/05/2023;07:55:00;379.84228;7596.8456;7217.00332;7976.68788;8736.37244;31526.90924
07/05/2023;07:56:00;382.02468;7640.4936;7258.46892;8022.51828;8786.56764;31708.04844
07/05/2023;07:57:00;385.55444;7711.0888;7325.53436;8096.64324;8867.75212;32001.01852
07/05/2023;07:58:00;389.32124;7786.4248;7397.10356;8175.74604;8954.38852;32313.66292
07/05/2023;07:59:00;392.90196;7858.0392;7465.13724;8250.94116;9036.74508;32610.86268
07/05/2023;08:00:00;396.08448;7921.6896;7525.60512;8317.77408;9109.94304;32875.01184
07/05/2023;08:01:00;398.48148;7969.6296;7571.14812;8368.11108;9165.07404;33073.96284
07/05/2023;08:02:00;400.62996;8012.5992;7611.96924;8413.22916;9214.48908;33252.28668
07/05/2023;08:03:00;402.93196;8058.6392;7655.70724;8461.57116;9267.43508;33443.35268
07/05/2023;08:04:00;406.49428;8129.8856;7723.39132;8536.37988;9349.36844;33739.02524
07/05/2023;08:05:00;410.40604;8208.1208;7797.71476;8618.52684;9439.33892;34063.70132
07/05/2023;08:06:00;412.93924;8258.7848;7845.84556;8671.72404;9497.60252;34273.95692
07/05/2023;08:07:00;416.47532;8329.5064;7913.03108;8745.98172;9578.93236;34567.45156
07/05/2023;08:08:00;420.55188;8411.0376;7990.48572;8831.58948;9672.69324;34905.80604
07/05/2023;08:09:00;424.39848;8487.9696;8063.57112;8912.36808;9761.16504;35225.07384
07/05/2023;08:10:00;428.35564;8567.1128;8138.75716;8995.46844;9852.17972;35553.51812
07/05/2023;08:11:00;432.71264;8654.2528;8221.54016;9086.96544;9952.39072;35915.14912
07/05/2023;08:12:00;436.0432;8720.864;8284.8208;9156.9072;10028.9936;36191.5856
07/05/2023;08:13:00;439.0222;8780.444;8341.4218;9219.4662;10097.5106;36438.8426
07/05/2023;08:14:00;442.5244;8850.488;8407.9636;9293.0124;10178.0612;36729.5252
07/05/2023;08:15:00;446.3248;8926.496;8480.1712;9372.8208;10265.4704;37044.9584
07/05/2023;08:16:00;450.5958;9011.916;8561.3202;9462.5118;10363.7034;37399.4514
07/05/2023;08:17:00;454.21072;9084.2144;8630.00368;9538.42512;10446.84656;37699.48976
07/05/2023;08:18:00;457.5822;9151.644;8694.0618;9609.2262;10524.3906;37979.3226
07/05/2023;08:19:00;461.4144;9228.288;8766.8736;9689.7024;10612.5312;38297.3952
07/05/2023;08:20:00;465.55056;9311.0112;8845.46064;9776.56176;10707.66288;38640.69648
07/05/2023;08:21:00;468.42444;9368.4888;8900.06436;9836.91324;10773.76212;38879.22852
07/05/2023;08:22:00;472.27896;9445.5792;8973.30024;9917.85816;10862.41608;39199.15368
07/05/2023;08:23:00;475.50724;9510.1448;9034.63756;9985.65204;10936.66652;39467.10092
07/05/2023;08:24:00;478.3376;9566.752;9088.4144;10045.0896;11001.7648;39702.0208
07/05/2023;08:25:00;481.35812;9627.1624;9145.80428;10108.52052;11071.23676;39952.72396
07/05/2023;08:26:00;484.7816;9695.632;9210.8504;10180.4136;11149.9768;40236.8728
07/05/2023;08:27:00;488.42776;9768.5552;9280.12744;10256.98296;11233.83848;40539.50408
07/05/2023;08:28:00;492.00572;9840.1144;9348.10868;10332.12012;11316.13156;40836.47476
07/05/2023;08:29:00;495.67464;9913.4928;9417.81816;10409.16744;11400.51672;41140.99512
07/05/2023;08:30:00;499.38876;9987.7752;9488.38644;10487.16396;11485.94148;41449.26708
07/05/2023;08:31:00;504.94356;10098.8712;9593.92764;10603.81476;11613.70188;41910.31548
07/05/2023;08:32:00;508.9164;10178.328;9669.4116;10687.2444;11705.0772;42240.0612
07/05/2023;08:33:00;513.2732;10265.464;9752.1908;10778.7372;11805.2836;42601.6756
07/05/2023;08:34:00;517.179;10343.58;9826.401;10860.759;11895.117;42925.857
07/05/2023;08:35:00;520.08144;10401.6288;9881.54736;10921.71024;11961.87312;43166.75952
07/05/2023;08:36:00;523.35844;10467.1688;9943.81036;10990.52724;12037.24412;43438.75052
07/05/2023;08:37:00;527.9586;10559.172;10031.2134;11087.1306;12143.0478;43820.5638
07/05/2023;08:38:00;530.63264;10612.6528;10082.02016;11143.28544;12204.55072;44042.50912
07/05/2023;08:39:00;533.7458;10674.916;10141.1702;11208.6618;12276.1534;44300.9014
07/05/2023;08:40:00;535.9102;10718.204;10182.2938;11254.1142;12325.9346;44480.5466
07/05/2023;08:41:00;539.54036;10790.8072;10251.26684;11330.34756;12409.42828;44781.84988
07/05/2023;08:42:00;542.23688;10844.7376;10302.50072;11386.97448;12471.44824;45005.66104
07/05/2023;08:43:00;544.77632;10895.5264;10350.75008;11440.30272;12529.85536;45216.43456
07/05/2023;08:44:00;548.25756;10965.1512;10416.89364;11513.40876;12609.92388;45505.37748
07/05/2023;08:45:00;552.151;11043.02;10490.869;11595.171;12699.473;45828.533
07/05/2023;08:46:00;556.4146;11128.292;10571.8774;11684.7066;12797.5358;46182.4118
07/05/2023;08:47:00;559.15276;11183.0552;10623.90244;11742.20796;12860.51348;46409.67908
07/05/2023;08:48:00;560.29168;11205.8336;10645.54192;11766.12528;12886.70864;46504.20944
07/05/2023;08:49:00;563.03752;11260.7504;10697.71288;11823.78792;12949.86296;46732.11416
07/05/2023;08:50:00;565.7948;11315.896;10750.1012;11881.6908;13013.2804;46960.9684
07/05/2023;08:51:00;570.19328;11403.8656;10833.67232;11974.05888;13114.44544;47326.04224
07/05/2023;08:52:00;574.07112;11481.4224;10907.35128;12055.49352;13203.63576;47647.90296
07/05/2023;08:53:00;577.27996;11545.5992;10968.31924;12122.87916;13277.43908;47914.23668
07/05/2023;08:54:00;581.26436;11625.2872;11044.02284;12206.55156;13369.08028;48244.94188
07/05/2023;08:55:00;584.03192;11680.6384;11096.60648;12264.67032;13432.73416;48474.64936
07/05/2023;08:56:00;586.83968;11736.7936;11149.95392;12323.63328;13497.31264;48707.69344
07/05/2023;08:57:00;590.23444;11804.6888;11214.45436;12394.92324;13575.39212;48989.45852
07/05/2023;08:58:00;594.44572;11888.9144;11294.46868;12483.36012;13672.25156;49338.99476
07/05/2023;08:59:00;598.46076;11969.2152;11370.75444;12567.67596;13764.59748;49672.24308
07/05/2023;09:00:00;603.0992;12061.984;11458.8848;12665.0832;13871.2816;50057.2336
07/05/2023;09:01:00;606.15216;12123.0432;11516.89104;12729.19536;13941.49968;50310.62928
07/05/2023;09:02:00;609.92748;12198.5496;11588.62212;12808.47708;14028.33204;50623.98084
07/05/2023;09:03:00;613.03992;12260.7984;11647.75848;12873.83832;14099.91816;50882.31336
07/05/2023;09:04:00;616.21208;12324.2416;11708.02952;12940.45368;14172.87784;51145.60264
07/05/2023;09:05:00;619.90712;12398.1424;11778.23528;13018.04952;14257.86376;51452.29096
07/05/2023;09:06:00;623.72748;12474.5496;11850.82212;13098.27708;14345.73204;51769.38084
07/05/2023;09:07:00;625.67628;12513.5256;11887.84932;13139.20188;14390.55444;51931.13124
07/05/2023;09:08:00;628.09136;12561.8272;11933.73584;13189.91856;14446.10128;52131.58288
07/05/2023;09:09:00;631.68952;12633.7904;12002.10088;13265.47992;14528.85896;52430.23016
07/05/2023;09:10:00;634.65648;12693.1296;12058.47312;13327.78608;14597.09904;52676.48784
07/05/2023;09:11:00;637.24176;12744.8352;12107.59344;13382.07696;14656.56048;52891.06608
07/05/2023;09:12:00;640.59492;12811.8984;12171.30348;13452.49332;14733.68316;53169.37836
07/05/2023;09:13:00;642.95844;12859.1688;12216.21036;13502.12724;14788.04412;53365.55052
07/05/2023;09:14:00;646.57988;12931.5976;12285.01772;13578.17748;14871.33724;53666.13004
07/05/2023;09:15:00;650.80632;13016.1264;12365.32008;13666.93272;14968.54536;54016.92456
07/05/2023;09:16:00;653.78404;13075.6808;12421.89676;13729.46484;15037.03292;54264.07532
07/05/2023;09:17:00;656.75408;13135.0816;12478.32752;13791.83568;15105.34384;54510.58864
07/05/2023;09:18:00;660.15468;13203.0936;12542.93892;13863.24828;15183.55764;54792.83844
07/05/2023;09:19:00;662.4586;13249.172;12586.7134;13911.6306;15236.5478;54984.0638
07/05/2023;09:20:00;666.58708;13331.7416;12665.15452;13998.32868;15331.50284;55326.72764
07/05/2023;09:21:00;669.86908;13397.3816;12727.51252;14067.25068;15406.98884;55599.13364
07/05/2023;09:22:00;673.4728;13469.456;12795.9832;14142.9288;15489.8744;55898.2424
07/05/2023;09:23:00;676.61616;13532.3232;12855.70704;14208.93936;15562.17168;56159.14128
07/05/2023;09:24:00;679.24416;13584.8832;12905.63904;14264.12736;15622.61568;56377.26528
07/05/2023;09:25:00;681.74344;13634.8688;12953.12536;14316.61224;15680.09912;56584.70552
07/05/2023;09:26:00;684.6784;13693.568;13008.8896;14378.2464;15747.6032;56828.3072
07/05/2023;09:27:00;688.97744;13779.5488;13090.57136;14468.52624;15846.48112;57185.12752
07/05/2023;09:28:00;691.48464;13829.6928;13138.20816;14521.17744;15904.14672;57393.22512
07/05/2023;09:29:00;694.73608;13894.7216;13199.98552;14589.45768;15978.92984;57663.09464
07/05/2023;09:30:00;698.07928;13961.5856;13263.50632;14659.66488;16055.82344;57940.58024
07/05/2023;09:31:00;701.1628;14023.256;13322.0932;14724.4188;16126.7444;58196.5124
07/05/2023;09:32:00;703.84568;14076.9136;13373.06792;14780.75928;16188.45064;58419.19144
07/05/2023;09:33:00;707.72736;14154.5472;13446.81984;14862.27456;16277.72928;58741.37088
07/05/2023;09:34:00;708.5308;14170.616;13462.0852;14879.1468;16296.2084;58808.0564
07/05/2023;09:35:00;711.89088;14237.8176;13525.92672;14949.70848;16373.49024;59086.94304
07/05/2023;09:36:00;713.80032;14276.0064;13562.20608;14989.80672;16417.40736;59245.42656
07/05/2023;09:37:00;716.5156;14330.312;13613.7964;15046.8276;16479.8588;59470.7948
07/05/2023;09:38:00;720.88784;14417.7568;13696.86896;15138.64464;16580.42032;59833.69072
07/05/2023;09:39:00;724.3508;14487.016;13762.6652;15211.3668;16660.0684;60121.1164
07/05/2023;09:40:00;726.00096;14520.0192;13794.01824;15246.02016;16698.02208;60258.07968
07/05/2023;09:41:00;729.9612;14599.224;13869.2628;15329.1852;16789.1076;60586.7796
07/05/2023;09:42:00;732.68392;14653.6784;13920.99448;15386.36232;16851.73016;60812.76536
07/05/2023;09:43:00;734.50928;14690.1856;13955.67632;15424.69488;16893.71344;60964.27024
07/05/2023;09:44:00;738.3472;14766.944;14028.5968;15505.2912;16981.9856;61282.8176
07/05/2023;09:45:00;740.29424;14805.8848;14065.59056;15546.17904;17026.76752;61444.42192
07/05/2023;09:46:00;746.42344;14928.4688;14182.04536;15674.89224;17167.73912;61953.14552
07/05/2023;09:47:00;747.26976;14945.3952;14198.12544;15692.66496;17187.20448;62023.39008
07/05/2023;09:48:00;752.26072;15045.2144;14292.95368;15797.47512;17301.99656;62437.63976
07/05/2023;09:49:00;756.74344;15134.8688;14378.12536;15891.61224;17405.09912;62809.70552
07/05/2023;09:50:00;757.75992;15155.1984;14397.43848;15912.95832;17428.47816;62894.07336
07/05/2023;09:51:00;760.926;15218.52;14457.594;15979.446;17501.298;63156.858
07/05/2023;09:52:00;764.27128;15285.4256;14521.15432;16049.69688;17578.23944;63434.51624
07/05/2023;09:53:00;767.47872;15349.5744;14582.09568;16117.05312;17652.01056;63700.73376
07/05/2023;09:54:00;770.24704;15404.9408;14634.69376;16175.18784;17715.68192;63930.50432
07/05/2023;09:55:00;771.01864;15420.3728;14649.35416;16191.39144;17733.42872;63994.54712
07/05/2023;09:56:00;772.33672;15446.7344;14674.39768;16219.07112;17763.74456;64103.94776
07/05/2023;09:57:00;774.92424;15498.4848;14723.56056;16273.40904;17823.25752;64318.71192
07/05/2023;09:58:00;777.10696;15542.1392;14765.03224;16319.24616;17873.46008;64499.87768
07/05/2023;09:59:00;778.4012;15568.024;14789.6228;16346.4252;17903.2276;64607.2996
07/05/2023;10:00:00;779.59336;15591.8672;14812.27384;16371.46056;17930.64728;64706.24888
07/05/2023;10:01:00;780.2724;15605.448;14825.1756;16385.7204;17946.2652;64762.6092
07/05/2023;10:02:00;782.8596;15657.192;14874.3324;16440.0516;18005.7708;64977.3468
07/05/2023;10:03:00;784.27008;15685.4016;14901.13152;16469.67168;18038.21184;65094.41664
07/05/2023;10:04:00;785.7752;15715.504;14929.7288;16501.2792;18072.8296;65219.3416
07/05/2023;10:05:00;787.4516;15749.032;14961.5804;16536.4836;18111.3868;65358.4828
07/05/2023;10:06:00;786.83736;15736.7472;14949.90984;16523.58456;18097.25928;65307.50088
07/05/2023;10:07:00;792.97944;15859.5888;15066.60936;16652.56824;18238.52712;65817.29352
07/05/2023;10:08:00;795.18144;15903.6288;15108.44736;16698.81024;18289.17312;66000.05952
07/05/2023;10:09:00;799.43472;15988.6944;15189.25968;16788.12912;18386.99856;66353.08176
07/05/2023;10:10:00;801.4028;16028.056;15226.6532;16829.4588;18432.2644;66516.4324
07/05/2023;10:11:00;806.50584;16130.1168;15323.61096;16936.62264;18549.63432;66939.98472
07/05/2023;10:12:00;809.49224;16189.8448;15380.35256;16999.33704;18618.32152;67187.85592
07/05/2023;10:13:00;812.92352;16258.4704;15445.54688;17071.39392;18697.24096;67472.65216
07/05/2023;10:14:00;815.27176;16305.4352;15490.16344;17120.70696;18751.25048;67667.55608
07/05/2023;10:15:00;814.84472;16296.8944;15482.04968;17111.73912;18741.42856;67632.11176
07/05/2023;10:16:00;819.77288;16395.4576;15575.68472;17215.23048;18854.77624;68041.14904
07/05/2023;10:17:00;822.6816;16453.632;15630.9504;17276.3136;18921.6768;68282.5728
07/05/2023;10:18:00;828.52792;16570.5584;15742.03048;17399.08632;19056.14216;68767.81736
07/05/2023;10:19:00;829.63864;16592.7728;15763.13416;17422.41144;19081.68872;68860.00712
07/05/2023;10:20:00;830.63656;16612.7312;15782.09464;17443.36776;19104.64088;68942.83448
07/05/2023;10:21:00;833.03904;16660.7808;15827.74176;17493.81984;19159.89792;69142.24032
07/05/2023;10:22:00;836.15872;16723.1744;15887.01568;17559.33312;19231.65056;69401.17376
07/05/2023;10:23:00;836.21488;16724.2976;15888.08272;17560.51248;19232.94224;69405.83504
07/05/2023;10:24:00;836.436;16728.72;15892.284;17565.156;19238.028;69424.188
07/05/2023;10:25:00;838.46744;16769.3488;15930.88136;17607.81624;19284.75112;69592.79752
07/05/2023;10:26:00;843.52912;16870.5824;16027.05328;17714.11152;19401.16976;70012.91696
07/05/2023;10:27:00;843.06192;16861.2384;16018.17648;17704.30032;19390.42416;69974.13936
07/05/2023;10:28:00;843.86872;16877.3744;16033.50568;17721.24312;19408.98056;70041.10376
07/05/2023;10:29:00;845.27728;16905.5456;16060.26832;17750.82288;19441.37744;70158.01424
07/05/2023;10:30:00;847.66352;16953.2704;16105.60688;17800.93392;19496.26096;70356.07216
07/05/2023;10:31:00;850.65888;17013.1776;16162.51872;17863.83648;19565.15424;70604.68704
07/05/2023;10:32:00;850.08672;17001.7344;16151.64768;17851.82112;19551.99456;70557.19776
07/05/2023;10:33:00;848.29184;16965.8368;16117.54496;17814.12864;19510.71232;70408.22272
07/05/2023;10:34:00;850.55496;17011.0992;16160.54424;17861.65416;19562.76408;70596.06168
07/05/2023;10:35:00;852.90496;17058.0992;16205.19424;17911.00416;19616.81408;70791.11168
07/05/2023;10:36:00;852.37264;17047.4528;16195.08016;17899.82544;19604.57072;70746.92912
07/05/2023;10:37:00;854.9212;17098.424;16243.5028;17953.3452;19663.1876;70958.4596
07/05/2023;10:38:00;857.78336;17155.6672;16297.88384;18013.45056;19729.01728;71196.01888
07/05/2023;10:39:00;859.86544;17197.3088;16337.44336;18057.17424;19776.90512;71368.83152
07/05/2023;10:40:00;858.79304;17175.8608;16317.06776;18034.65384;19752.23992;71279.82232
07/05/2023;10:41:00;859.49784;17189.9568;16330.45896;18049.45464;19768.45032;71338.32072
07/05/2023;10:42:00;862.35832;17247.1664;16384.80808;18109.52472;19834.24136;71575.74056
07/05/2023;10:43:00;864.13184;17282.6368;16418.50496;18146.76864;19875.03232;71722.94272
07/05/2023;10:44:00;864.5032;17290.064;16425.5608;18154.5672;19883.5736;71753.7656
07/05/2023;10:45:00;862.90168;17258.0336;16395.13192;18120.93528;19846.73864;71620.83944
07/05/2023;10:46:00;870.88176;17417.6352;16546.75344;18288.51696;20030.28048;72283.18608
07/05/2023;10:47:00;872.66312;17453.2624;16580.59928;18325.92552;20071.25176;72431.03896
07/05/2023;10:48:00;874.72696;17494.5392;16619.81224;18369.26616;20118.72008;72602.33768
07/05/2023;10:49:00;874.01336;17480.2672;16606.25384;18354.28056;20102.30728;72543.10888
07/05/2023;10:50:00;877.15152;17543.0304;16665.87888;18420.18192;20174.48496;72803.57616
07/05/2023;10:51:00;881.3068;17626.136;16744.8292;18507.4428;20270.0564;73148.4644
07/05/2023;10:52:00;882.64728;17652.9456;16770.29832;18535.59288;20300.88744;73259.72424
07/05/2023;10:53:00;886.97848;17739.5696;16852.59112;18626.54808;20400.50504;73619.21384
07/05/2023;10:54:00;890.59968;17811.9936;16921.39392;18702.59328;20483.79264;73919.77344
07/05/2023;10:55:00;894.05488;17881.0976;16987.04272;18775.15248;20563.26224;74206.55504
07/05/2023;10:56:00;894.46952;17889.3904;16994.92088;18783.85992;20572.79896;74240.97016
07/05/2023;10:57:00;892.0176;17840.352;16948.3344;18732.3696;20516.4048;74037.4608
07/05/2023;10:58:00;893.18032;17863.6064;16970.42608;18756.78672;20543.14736;74133.96656
07/05/2023;10:59:00;894.49072;17889.8144;16995.32368;18784.30512;20573.28656;74242.72976
07/05/2023;11:00:00;898.9016;17978.032;17079.1304;18876.9336;20674.7368;74608.8328
07/05/2023;11:01:00;900.23072;18004.6144;17104.38368;18904.84512;20705.30656;74719.14976
07/05/2023;11:02:00;899.5744;17991.488;17091.9136;18891.0624;20690.2112;74664.6752
07/05/2023;11:03:00;903.2764;18065.528;17162.2516;18968.8044;20775.3572;74971.9412
07/05/2023;11:04:00;904.17008;18083.4016;17179.23152;18987.57168;20795.91184;75046.11664
07/05/2023;11:05:00;908.09896;18161.9792;17253.88024;19070.07816;20886.27608;75372.21368
07/05/2023;11:06:00;904.03616;18080.7232;17176.68704;18984.75936;20792.83168;75035.00128
07/05/2023;11:07:00;905.69304;18113.8608;17208.16776;19019.55384;20830.93992;75172.52232
07/05/2023;11:08:00;912.69168;18253.8336;17341.14192;19166.52528;20991.90864;75753.40944
07/05/2023;11:09:00;910.41816;18208.3632;17297.94504;19118.78136;20939.61768;75564.70728
07/05/2023;11:10:00;907.12136;18142.4272;17235.30584;19049.54856;20863.79128;75291.07288
