date;time;Tamb[C];Tin_CampoSolar[C];Tout_CampoSolar[C];Caudal_CampoSolar[C];Tin_Armazenamento[C];Tout_Armazenamento[C];Caudal_Armazenamento[C];Potência_Campo_Solar[kWth];Potência_Armazenamento[kWth];Radiação_DNI[W/m2];Radiação_Global[W/m2]
10/05/2023;20:47:00;12.87559;62.39140706;62.39140706;0.5;140;150;0.5;0;9.109136364;-1.185074;-3.359042
10/05/2023;20:48:00;12.943898;61.89624889;61.89624889;0.5;140;150;0.5;0;9.109136364;-0.992462;-3.242632
10/05/2023;20:49:00;12.885202;61.40672538;61.40672538;0.5;140;150;0.5;0;9.109136364;-1.056041;-3.195664
10/05/2023;20:50:00;12.868444;60.92151015;60.92151015;0.5;140;150;0.5;0;9.109136364;-1.164038;-3.115266
10/05/2023;20:51:00;12.915672;60.44097949;60.44097949;0.5;140;150;0.5;0;9.109136364;-1.128534;-3.153232
10/05/2023;20:52:00;12.885338;59.96572641;59.96572641;0.5;140;150;0.5;0;9.109136364;-0.943117;-3.346758
10/05/2023;20:53:00;12.868304;59.49492253;59.49492253;0.5;140;150;0.5;0;9.109136364;-0.864133;-3.165445
10/05/2023;20:54:00;12.83839;59.02865634;59.02865634;0.5;140;150;0.5;0;9.109136364;-0.9769;-3.127689
10/05/2023;20:55:00;12.808174;58.56675368;58.56675368;0.5;140;150;0.5;0;9.109136364;-0.823624;-3.203411
10/05/2023;20:56:00;12.73158;58.10916788;58.10916788;0.5;140;150;0.5;0;9.109136364;-0.798834;-3.367137
10/05/2023;20:57:00;12.704316;57.655392;57.655392;0.5;140;150;0.5;0;9.109136364;-0.722587;-3.477823
10/05/2023;20:58:00;12.682628;57.20588124;57.20588124;0.5;140;150;0.5;0;9.109136364;-0.659791;-3.490525
10/05/2023;20:59:00;12.683964;56.76064871;56.76064871;0.5;140;150;0.5;0;9.109136364;-0.675744;-3.639316
10/05/2023;21:00:00;12.6161;56.31988186;56.31988186;0.5;140;150;0.5;0;9.109136364;-0.703975;-3.740092
10/05/2023;21:01:00;12.593592;55.88284404;55.88284404;0.5;140;150;0.5;0;9.109136364;-0.836215;-3.759006
10/05/2023;21:02:00;12.54662;55.44995152;55.44995152;0.5;140;150;0.5;0;9.109136364;-0.949139;-3.602886
10/05/2023;21:03:00;12.549266;55.02091821;55.02091821;0.5;140;150;0.5;0;9.109136364;-0.744484;-3.436298
10/05/2023;21:04:00;12.505164;54.59620169;54.59620169;0.5;140;150;0.5;0;9.109136364;-0.769196;-3.477125
10/05/2023;21:05:00;12.499856;54.17529131;54.17529131;0.5;140;150;0.5;0;9.109136364;-0.97604;-3.365183
10/05/2023;21:06:00;12.535916;53.75853696;53.75853696;0.5;140;150;0.5;0;9.109136364;-1.041573;-3.360437
10/05/2023;21:07:00;12.500238;53.34631075;53.34631075;0.5;140;150;0.5;0;9.109136364;-0.862569;-3.473985
10/05/2023;21:08:00;12.449406;52.93785002;52.93785002;0.5;140;150;0.5;0;9.109136364;-0.695373;-3.580274
10/05/2023;21:09:00;12.425232;52.53296558;52.53296558;0.5;140;150;0.5;0;9.109136364;-0.637269;-3.615029
10/05/2023;21:10:00;12.369568;52.13188824;52.13188824;0.5;140;150;0.5;0;9.109136364;-0.732597;-3.762006
10/05/2023;21:11:00;12.34579;51.73426504;51.73426504;0.5;140;150;0.5;0;9.109136364;-0.914495;-3.701848
10/05/2023;21:12:00;12.347134;51.34038029;51.34038029;0.5;140;150;0.5;0;9.109136364;-1.075279;-3.605189
10/05/2023;21:13:00;12.376316;50.95044783;50.95044783;0.5;140;150;0.5;0;9.109136364;-1.010762;-3.262104
10/05/2023;21:14:00;12.368496;50.56470651;50.56470651;0.5;140;150;0.5;0;9.109136364;-0.945463;-3.303279
10/05/2023;21:15:00;12.337498;50.1827444;50.1827444;0.5;140;150;0.5;0;9.109136364;-0.878522;-3.423457
10/05/2023;21:16:00;12.287144;49.80429194;49.80429194;0.5;140;150;0.5;0;9.109136364;-0.912071;-3.481662
10/05/2023;21:17:00;12.28478;49.42912046;49.42912046;0.5;140;150;0.5;0;9.109136364;-1.093578;-3.429738
10/05/2023;21:18:00;12.28123;49.05767706;49.05767706;0.5;140;150;0.5;0;9.109136364;-1.190783;-3.368254
10/05/2023;21:19:00;12.28241;48.68991259;48.68991259;0.5;140;150;0.5;0;9.109136364;-1.265232;-3.270199
10/05/2023;21:20:00;12.301582;48.32583756;48.32583756;0.5;140;150;0.5;0;9.109136364;-1.054712;-2.95482
10/05/2023;21:21:00;12.29229;47.965595;47.965595;0.5;140;150;0.5;0;9.109136364;-0.931074;-2.966056
10/05/2023;21:22:00;12.301884;47.60886195;47.60886195;0.5;140;150;0.5;0;9.109136364;-1.114692;-2.847554
10/05/2023;21:23:00;12.291848;47.25579217;47.25579217;0.5;140;150;0.5;0;9.109136364;-0.989334;-2.958031
10/05/2023;21:24:00;12.29198;46.90615273;46.90615273;0.5;140;150;0.5;0;9.109136364;-0.920595;-3.057341
10/05/2023;21:25:00;12.290806;46.56001101;46.56001101;0.5;140;150;0.5;0;9.109136364;-0.996451;-3.062087
10/05/2023;21:26:00;12.257718;46.21731896;46.21731896;0.5;140;150;0.5;0;9.109136364;-1.026324;-3.107659
10/05/2023;21:27:00;12.211784;45.87772295;45.87772295;0.5;140;150;0.5;0;9.109136364;-1.033362;-3.159653
10/05/2023;21:28:00;12.170982;45.54106356;45.54106356;0.5;140;150;0.5;0;9.109136364;-0.897525;-3.104658
10/05/2023;21:29:00;12.164494;45.20736274;45.20736274;0.5;140;150;0.5;0;9.109136364;-0.708745;-2.991599
10/05/2023;21:30:00;12.164928;44.87693405;44.87693405;0.5;140;150;0.5;0;9.109136364;-0.828707;-2.990204
10/05/2023;21:31:00;12.143042;44.54981399;44.54981399;0.5;140;150;0.5;0;9.109136364;-0.7864;-3.112964
10/05/2023;21:32:00;12.08822;44.22574627;44.22574627;0.5;140;150;0.5;0;9.109136364;-0.72118;-3.238934
10/05/2023;21:33:00;12.02776;43.90437101;43.90437101;0.5;140;150;0.5;0;9.109136364;-0.731737;-3.362042
10/05/2023;21:34:00;12.018008;43.5856049;43.5856049;0.5;140;150;0.5;0;9.109136364;-0.971661;-3.314585
10/05/2023;21:35:00;12.023332;43.26992893;43.26992893;0.5;140;150;0.5;0;9.109136364;-1.094985;-3.253031
10/05/2023;21:36:00;12.009738;42.95746296;42.95746296;0.5;140;150;0.5;0;9.109136364;-0.96822;-3.272014
10/05/2023;21:37:00;11.992778;42.64798571;42.64798571;0.5;140;150;0.5;0;9.109136364;-0.62288;-3.192803
10/05/2023;21:38:00;11.972234;42.34143363;42.34143363;0.5;140;150;0.5;0;9.109136364;-0.845208;-3.189732
10/05/2023;21:39:00;11.967948;42.03774164;42.03774164;0.5;140;150;0.5;0;9.109136364;-0.905267;-3.211577
10/05/2023;21:40:00;11.968826;41.7370437;41.7370437;0.5;140;150;0.5;0;9.109136364;-0.949373;-3.120292
10/05/2023;21:41:00;11.953174;41.43936153;41.43936153;0.5;140;150;0.5;0;9.109136364;-0.986363;-3.17396
10/05/2023;21:42:00;11.956244;41.14449965;41.14449965;0.5;140;150;0.5;0;9.109136364;-0.965327;-3.158117
10/05/2023;21:43:00;11.95937;40.85261709;40.85261709;0.5;140;150;0.5;0;9.109136364;-1.035943;-3.142275
10/05/2023;21:44:00;11.973424;40.56368462;40.56368462;0.5;140;150;0.5;0;9.109136364;-0.937799;-2.950005
10/05/2023;21:45:00;11.97042;40.27778202;40.27778202;0.5;140;150;0.5;0;9.109136364;-0.787886;-3.01456
10/05/2023;21:46:00;11.958428;39.9947084;39.9947084;0.5;140;150;0.5;0;9.109136364;-0.623818;-3.117011
10/05/2023;21:47:00;11.905202;39.71434559;39.71434559;0.5;140;150;0.5;0;9.109136364;-0.865541;-3.121897
10/05/2023;21:48:00;11.940846;39.43625416;39.43625416;0.5;140;150;0.5;0;9.109136364;-0.967673;-3.101239
10/05/2023;21:49:00;11.964496;39.16130007;39.16130007;0.5;140;150;0.5;0;9.109136364;-0.858502;-3.194199
10/05/2023;21:50:00;11.931812;38.88933203;38.88933203;0.5;140;150;0.5;0;9.109136364;-0.941397;-3.24005
10/05/2023;21:51:00;11.884502;38.61975683;38.61975683;0.5;140;150;0.5;0;9.109136364;-0.886655;-3.298185
10/05/2023;21:52:00;11.844112;38.35240429;38.35240429;0.5;140;150;0.5;0;9.109136364;-0.748863;-3.206691
10/05/2023;21:53:00;11.84077;38.08732136;38.08732136;0.5;140;150;0.5;0;9.109136364;-0.687084;-3.055457
10/05/2023;21:54:00;11.799942;37.82485585;37.82485585;0.5;140;150;0.5;0;9.109136364;-0.814396;-3.105914
10/05/2023;21:55:00;11.756454;37.56460671;37.56460671;0.5;140;150;0.5;0;9.109136364;-0.764816;-3.153232
10/05/2023;21:56:00;11.75349;37.30652518;37.30652518;0.5;140;150;0.5;0;9.109136364;-0.920673;-3.20034
10/05/2023;21:57:00;11.753784;37.05099483;37.05099483;0.5;140;150;0.5;0;9.109136364;-0.678247;-3.315911
10/05/2023;21:58:00;11.673294;36.79802272;36.79802272;0.5;140;150;0.5;0;9.109136364;-0.727827;-3.440765
10/05/2023;21:59:00;11.629654;36.54677544;36.54677544;0.5;140;150;0.5;0;9.109136364;-0.853498;-3.613983
10/05/2023;22:00:00;11.602156;36.29760422;36.29760422;0.5;140;150;0.5;0;9.109136364;-0.850135;-3.620613
10/05/2023;22:01:00;11.551878;36.05064974;36.05064974;0.5;140;150;0.5;0;9.109136364;-0.696311;-3.514253
10/05/2023;22:02:00;11.51057;35.80566202;35.80566202;0.5;140;150;0.5;0;9.109136364;-0.71766;-3.477963
10/05/2023;22:03:00;11.503334;35.5627111;35.5627111;0.5;140;150;0.5;0;9.109136364;-1.039618;-3.39282
10/05/2023;22:04:00;11.505394;35.32211733;35.32211733;0.5;140;150;0.5;0;9.109136364;-0.913791;-3.304396
10/05/2023;22:05:00;11.514438;35.0839501;35.0839501;0.5;140;150;0.5;0;9.109136364;-1.036021;-3.274247
10/05/2023;22:06:00;11.5535;34.84825498;34.84825498;0.5;140;150;0.5;0;9.109136364;-1.097566;-3.195245
10/05/2023;22:07:00;11.574818;34.61530743;34.61530743;0.5;140;150;0.5;0;9.109136364;-0.794846;-3.168237
10/05/2023;22:08:00;11.529084;34.38490253;34.38490253;0.5;140;150;0.5;0;9.109136364;-0.685441;-3.248425
10/05/2023;22:09:00;11.438156;34.15634435;34.15634435;0.5;140;150;0.5;0;9.109136364;-0.786009;-3.339919
10/05/2023;22:10:00;11.431634;33.92916246;33.92916246;0.5;140;150;0.5;0;9.109136364;-0.967829;-3.18708
10/05/2023;22:11:00;11.491006;33.70418718;33.70418718;0.5;140;150;0.5;0;9.109136364;-1.073636;-3.111428
10/05/2023;22:12:00;11.499446;33.48205537;33.48205537;0.5;140;150;0.5;0;9.109136364;-0.978308;-3.185475
10/05/2023;22:13:00;11.467606;33.26222927;33.26222927;0.5;140;150;0.5;0;9.109136364;-0.85123;-3.308514
10/05/2023;22:14:00;11.408724;33.04428304;33.04428304;0.5;140;150;0.5;0;9.109136364;-0.826674;-3.421922
10/05/2023;22:15:00;11.375754;32.82792745;32.82792745;0.5;140;150;0.5;0;9.109136364;-0.710231;-3.451024
10/05/2023;22:16:00;11.324066;32.61340572;32.61340572;0.5;140;150;0.5;0;9.109136364;-0.733223;-3.526676
10/05/2023;22:17:00;11.306412;32.40051232;32.40051232;0.5;140;150;0.5;0;9.109136364;-0.789919;-3.570852
10/05/2023;22:18:00;11.253818;32.18957132;32.18957132;0.5;140;150;0.5;0;9.109136364;-0.950468;-3.534632
10/05/2023;22:19:00;11.240926;31.98021378;31.98021378;0.5;140;150;0.5;0;9.109136364;-1.06519;-3.509368
10/05/2023;22:20:00;11.23632;31.7728209;31.7728209;0.5;140;150;0.5;0;9.109136364;-1.063626;-3.495131
10/05/2023;22:21:00;11.230096;31.5674559;31.5674559;0.5;140;150;0.5;0;9.109136364;-1.003645;-3.438462
10/05/2023;22:22:00;11.242736;31.3640823;31.3640823;0.5;140;150;0.5;0;9.109136364;-1.079189;-3.310328
10/05/2023;22:23:00;11.29874;31.16286883;31.16286883;0.5;140;150;0.5;0;9.109136364;-1.16177;-3.038428
10/05/2023;22:24:00;11.309114;30.96422755;30.96422755;0.5;140;150;0.5;0;9.109136364;-0.948122;-3.071508
10/05/2023;22:25:00;11.333248;30.76767641;30.76767641;0.5;140;150;0.5;0;9.109136364;-1.159971;-2.986156
10/05/2023;22:26:00;11.404816;30.57333213;30.57333213;0.5;140;150;0.5;0;9.109136364;-1.115631;-2.943584
10/05/2023;22:27:00;11.387496;30.38164696;30.38164696;0.5;140;150;0.5;0;9.109136364;-0.838639;-3.08421
10/05/2023;22:28:00;11.34409;30.19170545;30.19170545;0.5;140;150;0.5;0;9.109136364;-0.792969;-3.213949
10/05/2023;22:29:00;11.312966;30.0032293;30.0032293;0.5;140;150;0.5;0;9.109136364;-0.956881;-3.280179
10/05/2023;22:30:00;11.298738;29.81632667;29.81632667;0.5;140;150;0.5;0;9.109136364;-0.946402;-3.31968
10/05/2023;22:31:00;11.297706;29.63115078;29.63115078;0.5;140;150;0.5;0;9.109136364;-1.036256;-3.368463
10/05/2023;22:32:00;11.253696;29.44781633;29.44781633;0.5;140;150;0.5;0;9.109136364;-0.971113;-3.44565
10/05/2023;22:33:00;11.193834;29.26587513;29.26587513;0.5;140;150;0.5;0;9.109136364;-0.981592;-3.526118
10/05/2023;22:34:00;11.161516;29.08515472;29.08515472;0.5;140;150;0.5;0;9.109136364;-1.126266;-3.483546
10/05/2023;22:35:00;11.145068;28.90591833;28.90591833;0.5;140;150;0.5;0;9.109136364;-1.121027;-3.556057
10/05/2023;22:36:00;11.108688;28.72830983;28.72830983;0.5;140;150;0.5;0;9.109136364;-0.808766;-3.404893
10/05/2023;22:37:00;11.12473;28.55211361;28.55211361;0.5;140;150;0.5;0;9.109136364;-0.718677;-3.326031
10/05/2023;22:38:00;11.130958;28.37783977;28.37783977;0.5;140;150;0.5;0;9.109136364;-0.732832;-3.332591
10/05/2023;22:39:00;11.113908;28.20537096;28.20537096;0.5;140;150;0.5;0;9.109136364;-0.604033;-3.436647
10/05/2023;22:40:00;11.049708;28.03445633;28.03445633;0.5;140;150;0.5;0;9.109136364;-0.806889;-3.564641
10/05/2023;22:41:00;11.046158;27.86460884;27.86460884;0.5;140;150;0.5;0;9.109136364;-1.107029;-3.365672
10/05/2023;22:42:00;11.046308;27.69642433;27.69642433;0.5;140;150;0.5;0;9.109136364;-1.022336;-3.354575
10/05/2023;22:43:00;11.056106;27.52992317;27.52992317;0.5;140;150;0.5;0;9.109136364;-0.91645;-3.400427
10/05/2023;22:44:00;11.04543;27.365185;27.365185;0.5;140;150;0.5;0;9.109136364;-0.939285;-3.378303
10/05/2023;22:45:00;11.039638;27.20198745;27.20198745;0.5;140;150;0.5;0;9.109136364;-0.946558;-3.42262
10/05/2023;22:46:00;11.03429;27.04036395;27.04036395;0.5;140;150;0.5;0;9.109136364;-0.8969;-3.558221
10/05/2023;22:47:00;10.974628;26.88030322;26.88030322;0.5;140;150;0.5;0;9.109136364;-0.983469;-3.518859
10/05/2023;22:48:00;10.992888;26.72124646;26.72124646;0.5;140;150;0.5;0;9.109136364;-0.79641;-3.320587
10/05/2023;22:49:00;10.977624;26.56396288;26.56396288;0.5;140;150;0.5;0;9.109136364;-1.031485;-3.203481
10/05/2023;22:50:00;11.047176;26.40809949;26.40809949;0.5;140;150;0.5;0;9.109136364;-0.988944;-3.141717
10/05/2023;22:51:00;11.023296;26.25449025;26.25449025;0.5;140;150;0.5;0;9.109136364;-0.982062;-3.149742
10/05/2023;22:52:00;11.052668;26.10217831;26.10217831;0.5;140;150;0.5;0;9.109136364;-1.175065;-3.018538
10/05/2023;22:53:00;11.048954;25.95168321;25.95168321;0.5;140;150;0.5;0;9.109136364;-0.965952;-3.105426
10/05/2023;22:54:00;11.04406;25.80265592;25.80265592;0.5;140;150;0.5;0;9.109136364;-0.838952;-3.178217
10/05/2023;22:55:00;10.980428;25.65506996;25.65506996;0.5;140;150;0.5;0;9.109136364;-0.75598;-3.367835
10/05/2023;22:56:00;10.968138;25.50832354;25.50832354;0.5;140;150;0.5;0;9.109136364;-0.953674;-3.39603
10/05/2023;22:57:00;10.970956;25.36292168;25.36292168;0.5;140;150;0.5;0;9.109136364;-1.041964;-3.405522
10/05/2023;22:58:00;11.00462;25.21900203;25.21900203;0.5;140;150;0.5;0;9.109136364;-1.266952;-3.258754
10/05/2023;22:59:00;11.063416;25.07685821;25.07685821;0.5;140;150;0.5;0;9.109136364;-1.014281;-3.040871
10/05/2023;23:00:00;11.06419;24.93672378;24.93672378;0.5;140;150;0.5;0;9.109136364;-0.986128;-2.965219
10/05/2023;23:01:00;11.0495;24.79799845;24.79799845;0.5;140;150;0.5;0;9.109136364;-0.867652;-2.954332
10/05/2023;23:02:00;11.030666;24.66051346;24.66051346;0.5;140;150;0.5;0;9.109136364;-0.781317;-3.047361
10/05/2023;23:03:00;10.988842;24.52421499;24.52421499;0.5;140;150;0.5;0;9.109136364;-0.753008;-3.121199
10/05/2023;23:04:00;10.943592;24.38886126;24.38886126;0.5;140;150;0.5;0;9.109136364;-0.832539;-3.165376
10/05/2023;23:05:00;10.918086;24.25440856;24.25440856;0.5;140;150;0.5;0;9.109136364;-0.878444;-3.233141
10/05/2023;23:06:00;10.90399;24.12104534;24.12104534;0.5;140;150;0.5;0;9.109136364;-0.813223;-3.354505
10/05/2023;23:07:00;10.842702;23.98887479;23.98887479;0.5;140;150;0.5;0;9.109136364;-0.890722;-3.509997
10/05/2023;23:08:00;10.843014;23.85741306;23.85741306;0.5;140;150;0.5;0;9.109136364;-1.010605;-3.555569
10/05/2023;23:09:00;10.826012;23.72726907;23.72726907;0.5;140;150;0.5;0;9.109136364;-0.763565;-3.367626
10/05/2023;23:10:00;10.811502;23.5982565;23.5982565;0.5;140;150;0.5;0;9.109136364;-0.843018;-3.310537
10/05/2023;23:11:00;10.78658;23.47038895;23.47038895;0.5;140;150;0.5;0;9.109136364;-0.775921;-3.339082
10/05/2023;23:12:00;10.734772;23.34355086;23.34355086;0.5;140;150;0.5;0;9.109136364;-0.848414;-3.307467
10/05/2023;23:13:00;10.78939;23.21746307;23.21746307;0.5;140;150;0.5;0;9.109136364;-1.134243;-3.179682
10/05/2023;23:14:00;10.868618;23.09318234;23.09318234;0.5;140;150;0.5;0;9.109136364;-1.136042;-3.066274
10/05/2023;23:15:00;10.931394;22.9709367;22.9709367;0.5;140;150;0.5;0;9.109136364;-0.998484;-3.037939
10/05/2023;23:16:00;10.906618;22.85054127;22.85054127;0.5;140;150;0.5;0;9.109136364;-0.927711;-3.085117
10/05/2023;23:17:00;10.85484;22.73110204;22.73110204;0.5;140;150;0.5;0;9.109136364;-1.109609;-3.04101
10/05/2023;23:18:00;10.883036;22.61233942;22.61233942;0.5;140;150;0.5;0;9.109136364;-1.134243;-3.047431
10/05/2023;23:19:00;10.91464;22.49504638;22.49504638;0.5;140;150;0.5;0;9.109136364;-1.194302;-2.990692
10/05/2023;23:20:00;10.916412;22.37924232;22.37924232;0.5;140;150;0.5;0;9.109136364;-1.100694;-3.033194
10/05/2023;23:21:00;10.913096;22.26461402;22.26461402;0.5;140;150;0.5;0;9.109136364;-0.97346;-2.949586
10/05/2023;23:22:00;10.935838;22.15109884;22.15109884;0.5;140;150;0.5;0;9.109136364;-0.699283;-2.878401
10/05/2023;23:23:00;10.937304;22.03894623;22.03894623;0.5;140;150;0.5;0;9.109136364;-0.793282;-2.856347
10/05/2023;23:24:00;10.890586;21.92792981;21.92792981;0.5;140;150;0.5;0;9.109136364;-0.741903;-2.981061
10/05/2023;23:25:00;10.867722;21.81755637;21.81755637;0.5;140;150;0.5;0;9.109136364;-0.814709;-2.936884
10/05/2023;23:26:00;10.861182;21.70805802;21.70805802;0.5;140;150;0.5;0;9.109136364;-0.850135;-2.951051
10/05/2023;23:27:00;10.860614;21.59958926;21.59958926;0.5;140;150;0.5;0;9.109136364;-0.748863;-3.047501
10/05/2023;23:28:00;10.807178;21.49219951;21.49219951;0.5;140;150;0.5;0;9.109136364;-0.746908;-3.159862
10/05/2023;23:29:00;10.794432;21.3853493;21.3853493;0.5;140;150;0.5;0;9.109136364;-1.051192;-3.068089
10/05/2023;23:30:00;10.85068;21.27944012;21.27944012;0.5;140;150;0.5;0;9.109136364;-1.015923;-3.151906
10/05/2023;23:31:00;10.813132;21.17515252;21.17515252;0.5;140;150;0.5;0;9.109136364;-0.858815;-3.183451
10/05/2023;23:32:00;10.780032;21.07153232;21.07153232;0.5;140;150;0.5;0;9.109136364;-1.107967;-3.104309
10/05/2023;23:33:00;10.798946;20.96861731;20.96861731;0.5;140;150;0.5;0;9.109136364;-0.906675;-3.005208
10/05/2023;23:34:00;10.807236;20.8669206;20.8669206;0.5;140;150;0.5;0;9.109136364;-0.848571;-2.992646
10/05/2023;23:35:00;10.80219;20.76632376;20.76632376;0.5;140;150;0.5;0;9.109136364;-0.742216;-3.136413
10/05/2023;23:36:00;10.804124;20.66668242;20.66668242;0.5;140;150;0.5;0;9.109136364;-0.873283;-3.199712
10/05/2023;23:37:00;10.73851;20.56805683;20.56805683;0.5;140;150;0.5;0;9.109136364;-0.814944;-3.269292
10/05/2023;23:38:00;10.703922;20.46976137;20.46976137;0.5;140;150;0.5;0;9.109136364;-0.795393;-3.349829
10/05/2023;23:39:00;10.658044;20.37210297;20.37210297;0.5;140;150;0.5;0;9.109136364;-0.882276;-3.381234
10/05/2023;23:40:00;10.66608;20.27496238;20.27496238;0.5;140;150;0.5;0;9.109136364;-0.788199;-3.439509
10/05/2023;23:41:00;10.66027;20.17887356;20.17887356;0.5;140;150;0.5;0;9.109136364;-0.873439;-3.532678
10/05/2023;23:42:00;10.59123;20.08368752;20.08368752;0.5;140;150;0.5;0;9.109136364;-1.03782;-3.497923
10/05/2023;23:43:00;10.609336;19.98876295;19.98876295;0.5;140;150;0.5;0;9.109136364;-1.011387;-3.54203
10/05/2023;23:44:00;10.593372;19.89496868;19.89496868;0.5;140;150;0.5;0;9.109136364;-0.635001;-3.371883
10/05/2023;23:45:00;10.540636;19.80195271;19.80195271;0.5;140;150;0.5;0;9.109136364;-0.751522;-3.428831
10/05/2023;23:46:00;10.540356;19.70933954;19.70933954;0.5;140;150;0.5;0;9.109136364;-0.880555;-3.28332
10/05/2023;23:47:00;10.560392;19.61764971;19.61764971;0.5;140;150;0.5;0;9.109136364;-0.947653;-3.196502
10/05/2023;23:48:00;10.599152;19.52707713;19.52707713;0.5;140;150;0.5;0;9.109136364;-0.968924;-3.179124
10/05/2023;23:49:00;10.599464;19.43779788;19.43779788;0.5;140;150;0.5;0;9.109136364;-0.954847;-3.180729
10/05/2023;23:50:00;10.597826;19.34941454;19.34941454;0.5;140;150;0.5;0;9.109136364;-0.765755;-3.231327
10/05/2023;23:51:00;10.581178;19.26189866;19.26189866;0.5;140;150;0.5;0;9.109136364;-0.7638;-3.34641
10/05/2023;23:52:00;10.534858;19.17509145;19.17509145;0.5;140;150;0.5;0;9.109136364;-0.702098;-3.496806
10/05/2023;23:53:00;10.47707;19.08868911;19.08868911;0.5;140;150;0.5;0;9.109136364;-0.884153;-3.646854
10/05/2023;23:54:00;10.514632;19.00257292;19.00257292;0.5;140;150;0.5;0;9.109136364;-1.216902;-3.435182
10/05/2023;23:55:00;10.58847;18.91769351;18.91769351;0.5;140;150;0.5;0;9.109136364;-1.153168;-3.398752
10/05/2023;23:56:00;10.59297;18.83440128;18.83440128;0.5;140;150;0.5;0;9.109136364;-1.06261;-3.300907
10/05/2023;23:57:00;10.603102;18.75198697;18.75198697;0.5;140;150;0.5;0;9.109136364;-0.8908;-3.310189
10/05/2023;23:58:00;10.577724;18.67049812;18.67049812;0.5;140;150;0.5;0;9.109136364;-0.754885;-3.393936
10/05/2023;23:59:00;10.509984;18.58957038;18.58957038;0.5;140;150;0.5;0;9.109136364;-0.756605;-3.453676
11/05/2023;00:00:00;10.465714;18.50877451;18.50877451;0.5;140;150;0.5;0;9.109136364;-0.85381;-3.513625
11/05/2023;00:00:00;16.698028;25;24.91698028;0.5;24.91698028;25;0.5;-0.067116615;0.067116615;-0.85381;-3.281156
11/05/2023;00:01:00;16.731112;24.91698028;24.91781048;0.5;24.91781048;24.91698028;0.5;0.000671137;-0.000671137;-1.125406;-3.120431
11/05/2023;00:02:00;16.78444;24.8351216;24.91780218;0.5;24.91780218;24.8351216;0.5;0.066836649;-0.066836649;-0.968064;-2.85544
11/05/2023;00:03:00;16.758182;24.75461478;24.91697537;0.5;24.91697537;24.75461478;0.5;0.131242087;-0.131242087;-0.572987;-2.861512
11/05/2023;00:04:00;16.663476;24.67465045;24.91535176;0.5;24.91535176;24.67465045;0.5;0.194559417;-0.194559417;-0.497287;-2.885101
11/05/2023;00:05:00;16.645976;24.59453871;24.91294475;0.5;24.91294475;24.59453871;0.5;0.257357114;-0.257357114;-0.509721;-2.897663
11/05/2023;00:06:00;16.593298;24.51505308;24.90976069;0.5;24.90976069;24.51505308;0.5;0.31901523;-0.31901523;-0.40235;-2.997182
11/05/2023;00:07:00;16.55292;24.43583553;24.90581361;0.5;24.90581361;24.43583553;0.5;0.379834537;-0.379834537;-0.834651;-3.318913
11/05/2023;00:08:00;16.561728;24.35700638;24.90111383;0.5;24.90111383;24.35700638;0.5;0.439726223;-0.439726223;-0.796097;-3.167469
11/05/2023;00:09:00;16.578638;24.27905359;24.89567276;0.5;24.89567276;24.27905359;0.5;0.498305383;-0.498305383;-0.73072;-3.039475
11/05/2023;00:10:00;16.522592;24.20204944;24.88950657;0.5;24.88950657;24.20204944;0.5;0.555526911;-0.555526911;-0.644463;-3.033264
11/05/2023;00:11:00;16.566164;24.12525486;24.882632;0.5;24.882632;24.12525486;0.5;0.612001487;-0.612001487;-0.796097;-2.937303
11/05/2023;00:12:00;16.570936;24.04966395;24.87505822;0.5;24.87505822;24.04966395;0.5;0.666933696;-0.666933696;-0.918249;-3.118407
11/05/2023;00:13:00;16.608728;23.97487667;24.86680428;0.5;24.86680428;23.97487667;0.5;0.720662238;-0.720662238;-0.847789;-2.940374
11/05/2023;00:14:00;16.626684;23.90121519;24.85788501;0.5;24.85788501;23.90121519;0.5;0.772939117;-0.772939117;-0.78077;-2.967313
11/05/2023;00:15:00;16.587992;23.82846987;24.84831831;0.5;24.84831831;23.82846987;0.5;0.823948299;-0.823948299;-0.731268;-2.931092
11/05/2023;00:16:00;16.588428;23.7560651;24.83811982;0.5;24.83811982;23.7560651;0.5;0.874167392;-0.874167392;-0.662372;-2.9484
11/05/2023;00:17:00;16.574012;23.68438873;24.82729928;0.5;24.82729928;23.68438873;0.5;0.923291184;-0.923291184;-0.704757;-2.844483
11/05/2023;00:18:00;16.601974;23.61328496;24.81587017;0.5;24.81587017;23.61328496;0.5;0.971456521;-0.971456521;-0.670974;-2.882309
11/05/2023;00:19:00;16.562114;23.54317185;24.80384432;0.5;24.80384432;23.54317185;0.5;1.018335606;-1.018335606;-0.538265;-2.946864
11/05/2023;00:20:00;16.520488;23.47336127;24.79123759;0.5;24.79123759;23.47336127;0.5;1.064496904;-1.064496904;-0.642821;-2.909038
11/05/2023;00:21:00;16.483818;23.40383254;24.77805883;0.5;24.77805883;23.40383254;0.5;1.109964323;-1.109964323;-0.651971;-3.18359
11/05/2023;00:22:00;16.393778;23.33463239;24.76431657;0.5;24.76431657;23.33463239;0.5;1.154707113;-1.154707113;-0.767241;-3.218764
11/05/2023;00:23:00;16.369194;23.26522385;24.75001973;0.5;24.75001973;23.26522385;0.5;1.199165906;-1.199165906;-0.788277;-3.09433
